Id,GeoID,Geography,Estimate; Total,Margin of Error; Total
1500000US060377005021,060377005021,"Block Group 1, Census Tract 7005.02, Los Angeles County, California",3175,389
1500000US060377005022,060377005022,"Block Group 2, Census Tract 7005.02, Los Angeles County, California",1238,306
1500000US060377006001,060377006001,"Block Group 1, Census Tract 7006, Los Angeles County, California",1211,442
1500000US060377006002,060377006002,"Block Group 2, Census Tract 7006, Los Angeles County, California",947,374
1500000US060377006003,060377006003,"Block Group 3, Census Tract 7006, Los Angeles County, California",402,209
1500000US060377006004,060377006004,"Block Group 4, Census Tract 7006, Los Angeles County, California",1457,397
1500000US060377006005,060377006005,"Block Group 5, Census Tract 7006, Los Angeles County, California",812,353
1500000US060377007001,060377007001,"Block Group 1, Census Tract 7007, Los Angeles County, California",1001,380
1500000US060377007002,060377007002,"Block Group 2, Census Tract 7007, Los Angeles County, California",904,263
1500000US060377007003,060377007003,"Block Group 3, Census Tract 7007, Los Angeles County, California",1706,409
1500000US060377008011,060377008011,"Block Group 1, Census Tract 7008.01, Los Angeles County, California",3368,537
1500000US060377008012,060377008012,"Block Group 2, Census Tract 7008.01, Los Angeles County, California",1227,617
1500000US060377008013,060377008013,"Block Group 3, Census Tract 7008.01, Los Angeles County, California",1076,381
1500000US060377008021,060377008021,"Block Group 1, Census Tract 7008.02, Los Angeles County, California",1045,358
1500000US060377008022,060377008022,"Block Group 2, Census Tract 7008.02, Los Angeles County, California",969,248
1500000US060377008023,060377008023,"Block Group 3, Census Tract 7008.02, Los Angeles County, California",1338,343
1500000US060377009011,060377009011,"Block Group 1, Census Tract 7009.01, Los Angeles County, California",943,267
1500000US060377009012,060377009012,"Block Group 2, Census Tract 7009.01, Los Angeles County, California",702,240
1500000US060377009013,060377009013,"Block Group 3, Census Tract 7009.01, Los Angeles County, California",1075,217
1500000US060377009014,060377009014,"Block Group 4, Census Tract 7009.01, Los Angeles County, California",1335,375
1500000US060377009021,060377009021,"Block Group 1, Census Tract 7009.02, Los Angeles County, California",1621,377
1500000US060377009022,060377009022,"Block Group 2, Census Tract 7009.02, Los Angeles County, California",1313,282
1500000US060377009023,060377009023,"Block Group 3, Census Tract 7009.02, Los Angeles County, California",2054,382
1500000US060377009024,060377009024,"Block Group 4, Census Tract 7009.02, Los Angeles County, California",1917,385
1500000US060377010001,060377010001,"Block Group 1, Census Tract 7010, Los Angeles County, California",568,309
1500000US060377010002,060377010002,"Block Group 2, Census Tract 7010, Los Angeles County, California",1337,447
1500000US060377010003,060377010003,"Block Group 3, Census Tract 7010, Los Angeles County, California",950,242
1500000US060377010004,060377010004,"Block Group 4, Census Tract 7010, Los Angeles County, California",2220,481
1500000US060377010005,060377010005,"Block Group 5, Census Tract 7010, Los Angeles County, California",843,272
1500000US060377011001,060377011001,"Block Group 1, Census Tract 7011, Los Angeles County, California",844,286
1500000US060377012011,060377012011,"Block Group 1, Census Tract 7012.01, Los Angeles County, California",827,219
1500000US060377012012,060377012012,"Block Group 2, Census Tract 7012.01, Los Angeles County, California",860,271
1500000US060377012013,060377012013,"Block Group 3, Census Tract 7012.01, Los Angeles County, California",915,320
1500000US060377012014,060377012014,"Block Group 4, Census Tract 7012.01, Los Angeles County, California",835,206
1500000US060377012015,060377012015,"Block Group 5, Census Tract 7012.01, Los Angeles County, California",644,147
1500000US060377012021,060377012021,"Block Group 1, Census Tract 7012.02, Los Angeles County, California",1821,298
1500000US060377012022,060377012022,"Block Group 2, Census Tract 7012.02, Los Angeles County, California",1545,246
1500000US060377013021,060377013021,"Block Group 1, Census Tract 7013.02, Los Angeles County, California",1905,299
1500000US060377013022,060377013022,"Block Group 2, Census Tract 7013.02, Los Angeles County, California",2790,459
1500000US060377013041,060377013041,"Block Group 1, Census Tract 7013.04, Los Angeles County, California",2123,395
1500000US060377013042,060377013042,"Block Group 2, Census Tract 7013.04, Los Angeles County, California",1184,239
1500000US060377013043,060377013043,"Block Group 3, Census Tract 7013.04, Los Angeles County, California",2350,420
1500000US060377013044,060377013044,"Block Group 4, Census Tract 7013.04, Los Angeles County, California",824,227
1500000US060377014021,060377014021,"Block Group 1, Census Tract 7014.02, Los Angeles County, California",877,261
1500000US060377014022,060377014022,"Block Group 2, Census Tract 7014.02, Los Angeles County, California",2283,422
1500000US060377014023,060377014023,"Block Group 3, Census Tract 7014.02, Los Angeles County, California",1737,406
1500000US060377014024,060377014024,"Block Group 4, Census Tract 7014.02, Los Angeles County, California",1680,407
1500000US060377015011,060377015011,"Block Group 1, Census Tract 7015.01, Los Angeles County, California",1584,289
1500000US060377015012,060377015012,"Block Group 2, Census Tract 7015.01, Los Angeles County, California",1079,282
1500000US060377015013,060377015013,"Block Group 3, Census Tract 7015.01, Los Angeles County, California",2358,401
1500000US060377015021,060377015021,"Block Group 1, Census Tract 7015.02, Los Angeles County, California",1064,177
1500000US060377015022,060377015022,"Block Group 2, Census Tract 7015.02, Los Angeles County, California",1596,260
1500000US060377015023,060377015023,"Block Group 3, Census Tract 7015.02, Los Angeles County, California",1330,262
1500000US060377016011,060377016011,"Block Group 1, Census Tract 7016.01, Los Angeles County, California",563,195
1500000US060377016012,060377016012,"Block Group 2, Census Tract 7016.01, Los Angeles County, California",1879,325
1500000US060377016013,060377016013,"Block Group 3, Census Tract 7016.01, Los Angeles County, California",543,132
1500000US060377016014,060377016014,"Block Group 4, Census Tract 7016.01, Los Angeles County, California",1508,314
1500000US060377016021,060377016021,"Block Group 1, Census Tract 7016.02, Los Angeles County, California",1638,343
1500000US060377016022,060377016022,"Block Group 2, Census Tract 7016.02, Los Angeles County, California",1635,302
1500000US060377016023,060377016023,"Block Group 3, Census Tract 7016.02, Los Angeles County, California",892,240
1500000US060377017011,060377017011,"Block Group 1, Census Tract 7017.01, Los Angeles County, California",1383,194
1500000US060377017012,060377017012,"Block Group 2, Census Tract 7017.01, Los Angeles County, California",1219,244
1500000US060377017013,060377017013,"Block Group 3, Census Tract 7017.01, Los Angeles County, California",472,138
1500000US060377017021,060377017021,"Block Group 1, Census Tract 7017.02, Los Angeles County, California",934,323
1500000US060377017022,060377017022,"Block Group 2, Census Tract 7017.02, Los Angeles County, California",907,224
1500000US060377017023,060377017023,"Block Group 3, Census Tract 7017.02, Los Angeles County, California",1359,330
1500000US060377018011,060377018011,"Block Group 1, Census Tract 7018.01, Los Angeles County, California",1270,424
1500000US060377018012,060377018012,"Block Group 2, Census Tract 7018.01, Los Angeles County, California",591,183
1500000US060377018013,060377018013,"Block Group 3, Census Tract 7018.01, Los Angeles County, California",578,249
1500000US060377018014,060377018014,"Block Group 4, Census Tract 7018.01, Los Angeles County, California",1947,571
1500000US060377018015,060377018015,"Block Group 5, Census Tract 7018.01, Los Angeles County, California",1339,339
1500000US060377018021,060377018021,"Block Group 1, Census Tract 7018.02, Los Angeles County, California",1857,388
1500000US060377018022,060377018022,"Block Group 2, Census Tract 7018.02, Los Angeles County, California",769,177
1500000US060377018023,060377018023,"Block Group 3, Census Tract 7018.02, Los Angeles County, California",1244,255
1500000US060377018024,060377018024,"Block Group 4, Census Tract 7018.02, Los Angeles County, California",461,144
1500000US060377019021,060377019021,"Block Group 1, Census Tract 7019.02, Los Angeles County, California",2007,368
1500000US060377019022,060377019022,"Block Group 2, Census Tract 7019.02, Los Angeles County, California",762,270
1500000US060377019023,060377019023,"Block Group 3, Census Tract 7019.02, Los Angeles County, California",913,217
1500000US060377020021,060377020021,"Block Group 1, Census Tract 7020.02, Los Angeles County, California",1748,440
1500000US060377020022,060377020022,"Block Group 2, Census Tract 7020.02, Los Angeles County, California",1331,331
1500000US060377020023,060377020023,"Block Group 3, Census Tract 7020.02, Los Angeles County, California",1123,268
1500000US060377020024,060377020024,"Block Group 4, Census Tract 7020.02, Los Angeles County, California",1371,284
1500000US060377021021,060377021021,"Block Group 1, Census Tract 7021.02, Los Angeles County, California",1374,340
1500000US060377021022,060377021022,"Block Group 2, Census Tract 7021.02, Los Angeles County, California",506,218
1500000US060377021023,060377021023,"Block Group 3, Census Tract 7021.02, Los Angeles County, California",666,312
1500000US060377021024,060377021024,"Block Group 4, Census Tract 7021.02, Los Angeles County, California",733,189
1500000US060377021025,060377021025,"Block Group 5, Census Tract 7021.02, Los Angeles County, California",851,288
1500000US060377021026,060377021026,"Block Group 6, Census Tract 7021.02, Los Angeles County, California",1085,415
1500000US060377021027,060377021027,"Block Group 7, Census Tract 7021.02, Los Angeles County, California",1439,350
1500000US060377022011,060377022011,"Block Group 1, Census Tract 7022.01, Los Angeles County, California",1472,496
1500000US060377022012,060377022012,"Block Group 2, Census Tract 7022.01, Los Angeles County, California",961,237
1500000US060377022013,060377022013,"Block Group 3, Census Tract 7022.01, Los Angeles County, California",1142,299
1500000US060377022014,060377022014,"Block Group 4, Census Tract 7022.01, Los Angeles County, California",755,310
1500000US060377022015,060377022015,"Block Group 5, Census Tract 7022.01, Los Angeles County, California",693,236
1500000US060377022021,060377022021,"Block Group 1, Census Tract 7022.02, Los Angeles County, California",987,270
1500000US060377022022,060377022022,"Block Group 2, Census Tract 7022.02, Los Angeles County, California",687,199
1500000US060377022023,060377022023,"Block Group 3, Census Tract 7022.02, Los Angeles County, California",719,177
1500000US060377022024,060377022024,"Block Group 4, Census Tract 7022.02, Los Angeles County, California",684,192
1500000US060377022025,060377022025,"Block Group 5, Census Tract 7022.02, Los Angeles County, California",746,217
1500000US060377023001,060377023001,"Block Group 1, Census Tract 7023, Los Angeles County, California",1068,281
1500000US060377023002,060377023002,"Block Group 2, Census Tract 7023, Los Angeles County, California",1222,319
1500000US060377023003,060377023003,"Block Group 3, Census Tract 7023, Los Angeles County, California",1088,355
1500000US060377023004,060377023004,"Block Group 4, Census Tract 7023, Los Angeles County, California",1374,242
1500000US060377023005,060377023005,"Block Group 5, Census Tract 7023, Los Angeles County, California",2046,429
1500000US060377024001,060377024001,"Block Group 1, Census Tract 7024, Los Angeles County, California",1024,187
1500000US060377024002,060377024002,"Block Group 2, Census Tract 7024, Los Angeles County, California",585,168
1500000US060377024003,060377024003,"Block Group 3, Census Tract 7024, Los Angeles County, California",447,133
1500000US060377024004,060377024004,"Block Group 4, Census Tract 7024, Los Angeles County, California",966,178
1500000US060377024005,060377024005,"Block Group 5, Census Tract 7024, Los Angeles County, California",853,208
1500000US060377025011,060377025011,"Block Group 1, Census Tract 7025.01, Los Angeles County, California",1200,752
1500000US060377025012,060377025012,"Block Group 2, Census Tract 7025.01, Los Angeles County, California",372,196
1500000US060377025013,060377025013,"Block Group 3, Census Tract 7025.01, Los Angeles County, California",1045,369
1500000US060377025014,060377025014,"Block Group 4, Census Tract 7025.01, Los Angeles County, California",1950,531
1500000US060377025015,060377025015,"Block Group 5, Census Tract 7025.01, Los Angeles County, California",539,203
1500000US060377025021,060377025021,"Block Group 1, Census Tract 7025.02, Los Angeles County, California",1297,292
1500000US060377025022,060377025022,"Block Group 2, Census Tract 7025.02, Los Angeles County, California",1280,260
1500000US060377025023,060377025023,"Block Group 3, Census Tract 7025.02, Los Angeles County, California",1876,409
1500000US060377026001,060377026001,"Block Group 1, Census Tract 7026, Los Angeles County, California",470,141
1500000US060377026002,060377026002,"Block Group 2, Census Tract 7026, Los Angeles County, California",1264,499
1500000US060377026003,060377026003,"Block Group 3, Census Tract 7026, Los Angeles County, California",670,205
1500000US060377026004,060377026004,"Block Group 4, Census Tract 7026, Los Angeles County, California",1041,345
1500000US060377026005,060377026005,"Block Group 5, Census Tract 7026, Los Angeles County, California",681,243
1500000US060377026006,060377026006,"Block Group 6, Census Tract 7026, Los Angeles County, California",2004,388
1500000US060377027001,060377027001,"Block Group 1, Census Tract 7027, Los Angeles County, California",973,262
1500000US060377027002,060377027002,"Block Group 2, Census Tract 7027, Los Angeles County, California",996,253
1500000US060377027003,060377027003,"Block Group 3, Census Tract 7027, Los Angeles County, California",598,179
1500000US060377027004,060377027004,"Block Group 4, Census Tract 7027, Los Angeles County, California",934,224
1500000US060377028011,060377028011,"Block Group 1, Census Tract 7028.01, Los Angeles County, California",2306,528
1500000US060377028012,060377028012,"Block Group 2, Census Tract 7028.01, Los Angeles County, California",1533,355
1500000US060377028013,060377028013,"Block Group 3, Census Tract 7028.01, Los Angeles County, California",1485,472
1500000US060377028021,060377028021,"Block Group 1, Census Tract 7028.02, Los Angeles County, California",971,243
1500000US060377028022,060377028022,"Block Group 2, Census Tract 7028.02, Los Angeles County, California",1252,260
1500000US060377028031,060377028031,"Block Group 1, Census Tract 7028.03, Los Angeles County, California",711,175
1500000US060377028032,060377028032,"Block Group 2, Census Tract 7028.03, Los Angeles County, California",1234,331
1500000US060377028033,060377028033,"Block Group 3, Census Tract 7028.03, Los Angeles County, California",1180,251
1500000US060377029011,060377029011,"Block Group 1, Census Tract 7029.01, Los Angeles County, California",2667,598
1500000US060377029012,060377029012,"Block Group 2, Census Tract 7029.01, Los Angeles County, California",2343,559
1500000US060377029013,060377029013,"Block Group 3, Census Tract 7029.01, Los Angeles County, California",2534,467
1500000US060377029014,060377029014,"Block Group 4, Census Tract 7029.01, Los Angeles County, California",1322,474
1500000US060377030011,060377030011,"Block Group 1, Census Tract 7030.01, Los Angeles County, California",1916,363
1500000US060377030012,060377030012,"Block Group 2, Census Tract 7030.01, Los Angeles County, California",1904,482
1500000US060377030013,060377030013,"Block Group 3, Census Tract 7030.01, Los Angeles County, California",1714,318
1500000US060377030021,060377030021,"Block Group 1, Census Tract 7030.02, Los Angeles County, California",1747,486
1500000US060377030022,060377030022,"Block Group 2, Census Tract 7030.02, Los Angeles County, California",1481,446
1500000US060377030023,060377030023,"Block Group 3, Census Tract 7030.02, Los Angeles County, California",2587,468
1500000US060377030024,060377030024,"Block Group 4, Census Tract 7030.02, Los Angeles County, California",1583,464
1500000US060377031001,060377031001,"Block Group 1, Census Tract 7031, Los Angeles County, California",544,185
1500000US060377031002,060377031002,"Block Group 2, Census Tract 7031, Los Angeles County, California",1354,483
1500000US060377031003,060377031003,"Block Group 3, Census Tract 7031, Los Angeles County, California",1303,525
1500000US060377031004,060377031004,"Block Group 4, Census Tract 7031, Los Angeles County, California",732,213
1500000US060377031005,060377031005,"Block Group 5, Census Tract 7031, Los Angeles County, California",610,226
1500000US060377031006,060377031006,"Block Group 6, Census Tract 7031, Los Angeles County, California",700,244
1500000US060377032001,060377032001,"Block Group 1, Census Tract 7032, Los Angeles County, California",1014,327
1500000US060377032002,060377032002,"Block Group 2, Census Tract 7032, Los Angeles County, California",938,306
1500000US060377032003,060377032003,"Block Group 3, Census Tract 7032, Los Angeles County, California",983,454
1500000US060377032004,060377032004,"Block Group 4, Census Tract 7032, Los Angeles County, California",868,254
1500000US060377032005,060377032005,"Block Group 5, Census Tract 7032, Los Angeles County, California",1040,418
1500000US060377032006,060377032006,"Block Group 6, Census Tract 7032, Los Angeles County, California",848,284
1500000US060378001011,060378001011,"Block Group 1, Census Tract 8001.01, Los Angeles County, California",2552,369
1500000US060378001012,060378001012,"Block Group 2, Census Tract 8001.01, Los Angeles County, California",2816,402
1500000US060378001021,060378001021,"Block Group 1, Census Tract 8001.02, Los Angeles County, California",2514,522
1500000US060378001022,060378001022,"Block Group 2, Census Tract 8001.02, Los Angeles County, California",2563,764
1500000US060378001023,060378001023,"Block Group 3, Census Tract 8001.02, Los Angeles County, California",2474,440
1500000US060378002021,060378002021,"Block Group 1, Census Tract 8002.02, Los Angeles County, California",949,339
1500000US060378002022,060378002022,"Block Group 2, Census Tract 8002.02, Los Angeles County, California",5408,437
1500000US060378002031,060378002031,"Block Group 1, Census Tract 8002.03, Los Angeles County, California",1858,281
1500000US060378002032,060378002032,"Block Group 2, Census Tract 8002.03, Los Angeles County, California",3394,344
1500000US060378002041,060378002041,"Block Group 1, Census Tract 8002.04, Los Angeles County, California",1928,420
1500000US060378002042,060378002042,"Block Group 2, Census Tract 8002.04, Los Angeles County, California",2767,408
1500000US060378003241,060378003241,"Block Group 1, Census Tract 8003.24, Los Angeles County, California",645,263
1500000US060378003242,060378003242,"Block Group 2, Census Tract 8003.24, Los Angeles County, California",2209,479
1500000US060378003243,060378003243,"Block Group 3, Census Tract 8003.24, Los Angeles County, California",1673,337
1500000US060378003244,060378003244,"Block Group 4, Census Tract 8003.24, Los Angeles County, California",2299,395
1500000US060378003251,060378003251,"Block Group 1, Census Tract 8003.25, Los Angeles County, California",1956,307
1500000US060378003252,060378003252,"Block Group 2, Census Tract 8003.25, Los Angeles County, California",1490,206
1500000US060378003261,060378003261,"Block Group 1, Census Tract 8003.26, Los Angeles County, California",1848,339
1500000US060378003262,060378003262,"Block Group 2, Census Tract 8003.26, Los Angeles County, California",1330,369
1500000US060378003263,060378003263,"Block Group 3, Census Tract 8003.26, Los Angeles County, California",1920,281
1500000US060378003271,060378003271,"Block Group 1, Census Tract 8003.27, Los Angeles County, California",1925,396
1500000US060378003272,060378003272,"Block Group 2, Census Tract 8003.27, Los Angeles County, California",890,294
1500000US060378003273,060378003273,"Block Group 3, Census Tract 8003.27, Los Angeles County, California",2368,549
1500000US060378003281,060378003281,"Block Group 1, Census Tract 8003.28, Los Angeles County, California",1520,251
1500000US060378003282,060378003282,"Block Group 2, Census Tract 8003.28, Los Angeles County, California",1171,259
1500000US060378003291,060378003291,"Block Group 1, Census Tract 8003.29, Los Angeles County, California",1047,303
1500000US060378003292,060378003292,"Block Group 2, Census Tract 8003.29, Los Angeles County, California",2871,451
1500000US060378003293,060378003293,"Block Group 3, Census Tract 8003.29, Los Angeles County, California",2806,438
1500000US060378003301,060378003301,"Block Group 1, Census Tract 8003.30, Los Angeles County, California",922,130
1500000US060378003311,060378003311,"Block Group 1, Census Tract 8003.31, Los Angeles County, California",810,211
1500000US060378003321,060378003321,"Block Group 1, Census Tract 8003.32, Los Angeles County, California",972,328
1500000US060378003322,060378003322,"Block Group 2, Census Tract 8003.32, Los Angeles County, California",1059,312
1500000US060378003323,060378003323,"Block Group 3, Census Tract 8003.32, Los Angeles County, California",589,260
1500000US060378003324,060378003324,"Block Group 4, Census Tract 8003.32, Los Angeles County, California",1291,346
1500000US060378003325,060378003325,"Block Group 5, Census Tract 8003.32, Los Angeles County, California",1057,309
1500000US060378003326,060378003326,"Block Group 6, Census Tract 8003.32, Los Angeles County, California",1766,392
1500000US060378004061,060378004061,"Block Group 1, Census Tract 8004.06, Los Angeles County, California",1404,274
1500000US060378004062,060378004062,"Block Group 2, Census Tract 8004.06, Los Angeles County, California",581,269
1500000US060378004063,060378004063,"Block Group 3, Census Tract 8004.06, Los Angeles County, California",593,153
1500000US060378004081,060378004081,"Block Group 1, Census Tract 8004.08, Los Angeles County, California",908,289
1500000US060378004082,060378004082,"Block Group 2, Census Tract 8004.08, Los Angeles County, California",2664,493
1500000US060378004083,060378004083,"Block Group 3, Census Tract 8004.08, Los Angeles County, California",1636,442
1500000US060378004084,060378004084,"Block Group 4, Census Tract 8004.08, Los Angeles County, California",1787,388
1500000US060378004101,060378004101,"Block Group 1, Census Tract 8004.10, Los Angeles County, California",3923,291
1500000US060378005041,060378005041,"Block Group 1, Census Tract 8005.04, Los Angeles County, California",2307,304
1500000US060378005061,060378005061,"Block Group 1, Census Tract 8005.06, Los Angeles County, California",1227,313
1500000US060378005062,060378005062,"Block Group 2, Census Tract 8005.06, Los Angeles County, California",561,237
1500000US060378005063,060378005063,"Block Group 3, Census Tract 8005.06, Los Angeles County, California",1428,276
1500000US060379001021,060379001021,"Block Group 1, Census Tract 9001.02, Los Angeles County, California",860,251
1500000US060379001031,060379001031,"Block Group 1, Census Tract 9001.03, Los Angeles County, California",2087,684
1500000US060379001032,060379001032,"Block Group 2, Census Tract 9001.03, Los Angeles County, California",2155,581
1500000US060379001033,060379001033,"Block Group 3, Census Tract 9001.03, Los Angeles County, California",2080,460
1500000US060379001041,060379001041,"Block Group 1, Census Tract 9001.04, Los Angeles County, California",2820,888
1500000US060379001042,060379001042,"Block Group 2, Census Tract 9001.04, Los Angeles County, California",1530,437
1500000US060379001043,060379001043,"Block Group 3, Census Tract 9001.04, Los Angeles County, California",1543,433
1500000US060379002011,060379002011,"Block Group 1, Census Tract 9002.01, Los Angeles County, California",1259,292
1500000US060379003001,060379003001,"Block Group 1, Census Tract 9003, Los Angeles County, California",4226,448
1500000US060379005011,060379005011,"Block Group 1, Census Tract 9005.01, Los Angeles County, California",1478,390
1500000US060379005012,060379005012,"Block Group 2, Census Tract 9005.01, Los Angeles County, California",2236,585
1500000US060379005013,060379005013,"Block Group 3, Census Tract 9005.01, Los Angeles County, California",2990,629
1500000US060379005041,060379005041,"Block Group 1, Census Tract 9005.04, Los Angeles County, California",1149,261
1500000US060379005042,060379005042,"Block Group 2, Census Tract 9005.04, Los Angeles County, California",4671,469
1500000US060379005051,060379005051,"Block Group 1, Census Tract 9005.05, Los Angeles County, California",1425,342
1500000US060379005052,060379005052,"Block Group 2, Census Tract 9005.05, Los Angeles County, California",2434,437
1500000US060379005061,060379005061,"Block Group 1, Census Tract 9005.06, Los Angeles County, California",1992,596
1500000US060379005062,060379005062,"Block Group 2, Census Tract 9005.06, Los Angeles County, California",2678,537
1500000US060379005071,060379005071,"Block Group 1, Census Tract 9005.07, Los Angeles County, California",4071,670
1500000US060379005072,060379005072,"Block Group 2, Census Tract 9005.07, Los Angeles County, California",1145,377
1500000US060379005073,060379005073,"Block Group 3, Census Tract 9005.07, Los Angeles County, California",2845,624
1500000US060379005081,060379005081,"Block Group 1, Census Tract 9005.08, Los Angeles County, California",3761,361
1500000US060379006021,060379006021,"Block Group 1, Census Tract 9006.02, Los Angeles County, California",3107,475
1500000US060379006022,060379006022,"Block Group 2, Census Tract 9006.02, Los Angeles County, California",2289,480
1500000US060379006051,060379006051,"Block Group 1, Census Tract 9006.05, Los Angeles County, California",1443,568
1500000US060379006052,060379006052,"Block Group 2, Census Tract 9006.05, Los Angeles County, California",3301,758
1500000US060379006053,060379006053,"Block Group 3, Census Tract 9006.05, Los Angeles County, California",2518,672
1500000US060379006061,060379006061,"Block Group 1, Census Tract 9006.06, Los Angeles County, California",2755,428
1500000US060379006062,060379006062,"Block Group 2, Census Tract 9006.06, Los Angeles County, California",1255,470
1500000US060379006071,060379006071,"Block Group 1, Census Tract 9006.07, Los Angeles County, California",3076,496
1500000US060379006072,060379006072,"Block Group 2, Census Tract 9006.07, Los Angeles County, California",1001,292
1500000US060379006081,060379006081,"Block Group 1, Census Tract 9006.08, Los Angeles County, California",2125,398
1500000US060379006082,060379006082,"Block Group 2, Census Tract 9006.08, Los Angeles County, California",1410,345
1500000US060379006091,060379006091,"Block Group 1, Census Tract 9006.09, Los Angeles County, California",3097,648
1500000US060379006092,060379006092,"Block Group 2, Census Tract 9006.09, Los Angeles County, California",2362,543
1500000US060379007011,060379007011,"Block Group 1, Census Tract 9007.01, Los Angeles County, California",1204,382
1500000US060379007012,060379007012,"Block Group 2, Census Tract 9007.01, Los Angeles County, California",1457,416
1500000US060379007013,060379007013,"Block Group 3, Census Tract 9007.01, Los Angeles County, California",1179,323
1500000US060379007014,060379007014,"Block Group 4, Census Tract 9007.01, Los Angeles County, California",945,365
1500000US060379007031,060379007031,"Block Group 1, Census Tract 9007.03, Los Angeles County, California",1468,338
1500000US060379007032,060379007032,"Block Group 2, Census Tract 9007.03, Los Angeles County, California",645,256
1500000US060379007033,060379007033,"Block Group 3, Census Tract 9007.03, Los Angeles County, California",1645,441
1500000US060379007041,060379007041,"Block Group 1, Census Tract 9007.04, Los Angeles County, California",2018,304
1500000US060379007042,060379007042,"Block Group 2, Census Tract 9007.04, Los Angeles County, California",989,249
1500000US060379007051,060379007051,"Block Group 1, Census Tract 9007.05, Los Angeles County, California",1481,359
1500000US060379007052,060379007052,"Block Group 2, Census Tract 9007.05, Los Angeles County, California",2701,512
1500000US060379007053,060379007053,"Block Group 3, Census Tract 9007.05, Los Angeles County, California",603,357
1500000US060379008031,060379008031,"Block Group 1, Census Tract 9008.03, Los Angeles County, California",2367,610
1500000US060379008032,060379008032,"Block Group 2, Census Tract 9008.03, Los Angeles County, California",2978,657
1500000US060379008033,060379008033,"Block Group 3, Census Tract 9008.03, Los Angeles County, California",1974,830
1500000US060379008034,060379008034,"Block Group 4, Census Tract 9008.03, Los Angeles County, California",2092,529
1500000US060379008041,060379008041,"Block Group 1, Census Tract 9008.04, Los Angeles County, California",2163,370
1500000US060379008042,060379008042,"Block Group 2, Census Tract 9008.04, Los Angeles County, California",1362,394
1500000US060379008051,060379008051,"Block Group 1, Census Tract 9008.05, Los Angeles County, California",1303,308
1500000US060379008052,060379008052,"Block Group 2, Census Tract 9008.05, Los Angeles County, California",2360,487
1500000US060379008053,060379008053,"Block Group 3, Census Tract 9008.05, Los Angeles County, California",1113,270
1500000US060379008061,060379008061,"Block Group 1, Census Tract 9008.06, Los Angeles County, California",1717,401
1500000US060379008062,060379008062,"Block Group 2, Census Tract 9008.06, Los Angeles County, California",1771,308
1500000US060379009001,060379009001,"Block Group 1, Census Tract 9009, Los Angeles County, California",2269,378
1500000US060379009002,060379009002,"Block Group 2, Census Tract 9009, Los Angeles County, California",1379,325
1500000US060379010031,060379010031,"Block Group 1, Census Tract 9010.03, Los Angeles County, California",5568,331
1500000US060379010041,060379010041,"Block Group 1, Census Tract 9010.04, Los Angeles County, California",895,340
1500000US060379010042,060379010042,"Block Group 2, Census Tract 9010.04, Los Angeles County, California",2030,471
1500000US060379010043,060379010043,"Block Group 3, Census Tract 9010.04, Los Angeles County, California",8910,1067
1500000US060379010071,060379010071,"Block Group 1, Census Tract 9010.07, Los Angeles County, California",826,298
1500000US060379010072,060379010072,"Block Group 2, Census Tract 9010.07, Los Angeles County, California",1164,242
1500000US060379010081,060379010081,"Block Group 1, Census Tract 9010.08, Los Angeles County, California",2389,374
1500000US060379010082,060379010082,"Block Group 2, Census Tract 9010.08, Los Angeles County, California",598,254
1500000US060379010091,060379010091,"Block Group 1, Census Tract 9010.09, Los Angeles County, California",1823,406
1500000US060379010092,060379010092,"Block Group 2, Census Tract 9010.09, Los Angeles County, California",1201,463
1500000US060379010093,060379010093,"Block Group 3, Census Tract 9010.09, Los Angeles County, California",2501,532
1500000US060379010101,060379010101,"Block Group 1, Census Tract 9010.10, Los Angeles County, California",1429,456
1500000US060379010102,060379010102,"Block Group 2, Census Tract 9010.10, Los Angeles County, California",1481,431
1500000US060379010103,060379010103,"Block Group 3, Census Tract 9010.10, Los Angeles County, California",2194,681
1500000US060379010104,060379010104,"Block Group 4, Census Tract 9010.10, Los Angeles County, California",925,399
1500000US060379010111,060379010111,"Block Group 1, Census Tract 9010.11, Los Angeles County, California",2185,492
1500000US060379010112,060379010112,"Block Group 2, Census Tract 9010.11, Los Angeles County, California",1468,409
1500000US060379010113,060379010113,"Block Group 3, Census Tract 9010.11, Los Angeles County, California",1495,326
1500000US060379011011,060379011011,"Block Group 1, Census Tract 9011.01, Los Angeles County, California",2997,518
1500000US060379011012,060379011012,"Block Group 2, Census Tract 9011.01, Los Angeles County, California",2226,441
1500000US060379011021,060379011021,"Block Group 1, Census Tract 9011.02, Los Angeles County, California",2246,514
1500000US060379011022,060379011022,"Block Group 2, Census Tract 9011.02, Los Angeles County, California",1423,314
1500000US060379011023,060379011023,"Block Group 3, Census Tract 9011.02, Los Angeles County, California",1935,472
1500000US060379012051,060379012051,"Block Group 1, Census Tract 9012.05, Los Angeles County, California",3725,587
1500000US060379012052,060379012052,"Block Group 2, Census Tract 9012.05, Los Angeles County, California",2294,675
1500000US060379012053,060379012053,"Block Group 3, Census Tract 9012.05, Los Angeles County, California",1971,643
1500000US060379012054,060379012054,"Block Group 4, Census Tract 9012.05, Los Angeles County, California",2428,722
1500000US060379012091,060379012091,"Block Group 1, Census Tract 9012.09, Los Angeles County, California",1193,172
