GEOID,SUMLEVEL,SUMLEVEL,ST,COUNTY,BLKGRP,B01003_001E,Total,WhiteAlone,BlackOrAfricanAmerican,AmericanIndian,AsianAlone,NativeHawiian,OtherRaceAlone,TwoOrMore,COMPONENT,NAME,STUSAB,BTTR,BTBG,TRACT
15000US060371096042,150,150,6,37,2,1173,1173,543,56,9,14,0,473,78,0,"Block Group 2, Census Tract 1096.04, Los Angeles County, California",CA,null,null,109604
15000US060371096043,150,150,6,37,3,848,848,543,0,0,47,0,189,69,0,"Block Group 3, Census Tract 1096.04, Los Angeles County, California",CA,null,null,109604
15000US060371097001,150,150,6,37,1,1535,1535,597,0,0,85,0,798,55,0,"Block Group 1, Census Tract 1097, Los Angeles County, California",CA,null,null,109700
15000US060371097002,150,150,6,37,2,2003,2003,985,4,53,709,93,119,40,0,"Block Group 2, Census Tract 1097, Los Angeles County, California",CA,null,null,109700
15000US060371097003,150,150,6,37,3,917,917,786,3,0,53,0,58,17,0,"Block Group 3, Census Tract 1097, Los Angeles County, California",CA,null,null,109700
15000US060371098001,150,150,6,37,1,1252,1252,958,9,0,181,0,104,0,0,"Block Group 1, Census Tract 1098, Los Angeles County, California",CA,null,null,109800
15000US060371098002,150,150,6,37,2,851,851,617,0,11,141,0,31,51,0,"Block Group 2, Census Tract 1098, Los Angeles County, California",CA,null,null,109800
15000US060371098003,150,150,6,37,3,964,964,536,35,0,103,0,290,0,0,"Block Group 3, Census Tract 1098, Los Angeles County, California",CA,null,null,109800
15000US060371098004,150,150,6,37,4,1246,1246,529,7,0,203,0,421,86,0,"Block Group 4, Census Tract 1098, Los Angeles County, California",CA,null,null,109800
15000US060371111001,150,150,6,37,1,1416,1416,664,193,0,172,0,357,30,0,"Block Group 1, Census Tract 1111, Los Angeles County, California",CA,null,null,111100
15000US060371111002,150,150,6,37,2,1638,1638,878,19,0,336,0,293,112,0,"Block Group 2, Census Tract 1111, Los Angeles County, California",CA,null,null,111100
15000US060371112011,150,150,6,37,1,1079,1079,845,0,0,151,0,67,16,0,"Block Group 1, Census Tract 1112.01, Los Angeles County, California",CA,null,null,111201
15000US060371112012,150,150,6,37,2,1283,1283,896,0,0,211,0,96,80,0,"Block Group 2, Census Tract 1112.01, Los Angeles County, California",CA,null,null,111201
15000US060371112013,150,150,6,37,3,829,829,733,1,0,83,0,12,0,0,"Block Group 3, Census Tract 1112.01, Los Angeles County, California",CA,null,null,111201
15000US060371112021,150,150,6,37,1,1411,1411,781,0,15,337,0,113,165,0,"Block Group 1, Census Tract 1112.02, Los Angeles County, California",CA,null,null,111202
15000US060371112022,150,150,6,37,2,1555,1555,1178,66,0,248,0,24,39,0,"Block Group 2, Census Tract 1112.02, Los Angeles County, California",CA,null,null,111202
15000US060371112023,150,150,6,37,3,2347,2347,1585,44,0,214,0,435,69,0,"Block Group 3, Census Tract 1112.02, Los Angeles County, California",CA,null,null,111202
15000US060371112041,150,150,6,37,1,2527,2527,1600,124,0,569,0,154,80,0,"Block Group 1, Census Tract 1112.04, Los Angeles County, California",CA,null,null,111204
15000US060371112042,150,150,6,37,2,2314,2314,1475,207,0,499,0,85,48,0,"Block Group 2, Census Tract 1112.04, Los Angeles County, California",CA,null,null,111204
15000US060371112043,150,150,6,37,3,1242,1242,957,0,0,123,0,125,37,0,"Block Group 3, Census Tract 1112.04, Los Angeles County, California",CA,null,null,111204
15000US060371112051,150,150,6,37,1,1696,1696,700,221,0,599,0,40,136,0,"Block Group 1, Census Tract 1112.05, Los Angeles County, California",CA,null,null,111205
15000US060371112052,150,150,6,37,2,703,703,279,152,0,272,0,0,0,0,"Block Group 2, Census Tract 1112.05, Los Angeles County, California",CA,null,null,111205
15000US060371112053,150,150,6,37,3,1464,1464,633,149,77,537,0,1,67,0,"Block Group 3, Census Tract 1112.05, Los Angeles County, California",CA,null,null,111205
15000US060371112061,150,150,6,37,1,1065,1065,887,0,0,41,0,87,50,0,"Block Group 1, Census Tract 1112.06, Los Angeles County, California",CA,null,null,111206
15000US060371112062,150,150,6,37,2,573,573,353,0,0,191,0,0,29,0,"Block Group 2, Census Tract 1112.06, Los Angeles County, California",CA,null,null,111206
15000US060371112063,150,150,6,37,3,494,494,444,0,0,28,0,15,7,0,"Block Group 3, Census Tract 1112.06, Los Angeles County, California",CA,null,null,111206
15000US060371112064,150,150,6,37,4,1007,1007,858,53,0,96,0,0,0,0,"Block Group 4, Census Tract 1112.06, Los Angeles County, California",CA,null,null,111206
15000US060371112065,150,150,6,37,5,1513,1513,362,288,0,728,0,20,115,0,"Block Group 5, Census Tract 1112.06, Los Angeles County, California",CA,null,null,111206
15000US060371113011,150,150,6,37,1,1521,1521,1077,61,0,198,0,185,0,0,"Block Group 1, Census Tract 1113.01, Los Angeles County, California",CA,null,null,111301
15000US060371113012,150,150,6,37,2,1662,1662,603,111,0,470,0,269,209,0,"Block Group 2, Census Tract 1113.01, Los Angeles County, California",CA,null,null,111301
15000US060371113013,150,150,6,37,3,2787,2787,1213,342,27,666,0,299,240,0,"Block Group 3, Census Tract 1113.01, Los Angeles County, California",CA,null,null,111301
15000US060371113014,150,150,6,37,4,1630,1630,1256,63,0,238,0,73,0,0,"Block Group 4, Census Tract 1113.01, Los Angeles County, California",CA,null,null,111301
15000US060371113021,150,150,6,37,1,1052,1052,775,9,0,231,12,0,25,0,"Block Group 1, Census Tract 1113.02, Los Angeles County, California",CA,null,null,111302
15000US060371113022,150,150,6,37,2,3710,3710,1863,339,0,865,0,390,253,0,"Block Group 2, Census Tract 1113.02, Los Angeles County, California",CA,null,null,111302
15000US060371114001,150,150,6,37,1,3154,3154,1984,229,0,462,0,140,339,0,"Block Group 1, Census Tract 1114, Los Angeles County, California",CA,null,null,111400
15000US060371114002,150,150,6,37,2,2150,2150,1810,13,0,230,0,0,97,0,"Block Group 2, Census Tract 1114, Los Angeles County, California",CA,null,null,111400
15000US060371114003,150,150,6,37,3,2745,2745,1819,73,0,715,0,44,94,0,"Block Group 3, Census Tract 1114, Los Angeles County, California",CA,null,null,111400
15000US060371131011,150,150,6,37,1,1956,1956,1251,67,0,489,0,115,34,0,"Block Group 1, Census Tract 1131.01, Los Angeles County, California",CA,null,null,113101
15000US060371131012,150,150,6,37,2,1905,1905,1547,37,0,294,8,15,4,0,"Block Group 2, Census Tract 1131.01, Los Angeles County, California",CA,null,null,113101
15000US060371131021,150,150,6,37,1,1644,1644,1014,1,0,394,0,12,223,0,"Block Group 1, Census Tract 1131.02, Los Angeles County, California",CA,null,null,113102
15000US060371131022,150,150,6,37,2,1301,1301,1224,9,0,38,0,4,26,0,"Block Group 2, Census Tract 1131.02, Los Angeles County, California",CA,null,null,113102
15000US060371132111,150,150,6,37,1,1531,1531,1037,72,0,294,8,91,29,0,"Block Group 1, Census Tract 1132.11, Los Angeles County, California",CA,null,null,113211
15000US060371132112,150,150,6,37,2,2554,2554,1713,104,0,504,0,77,156,0,"Block Group 2, Census Tract 1132.11, Los Angeles County, California",CA,null,null,113211
15000US060371132121,150,150,6,37,1,1311,1311,761,0,0,292,0,239,19,0,"Block Group 1, Census Tract 1132.12, Los Angeles County, California",CA,null,null,113212
15000US060371132122,150,150,6,37,2,1870,1870,1020,210,11,364,0,225,40,0,"Block Group 2, Census Tract 1132.12, Los Angeles County, California",CA,null,null,113212
15000US060371132131,150,150,6,37,1,2369,2369,1428,107,0,589,0,151,94,0,"Block Group 1, Census Tract 1132.13, Los Angeles County, California",CA,null,null,113213
15000US060371132132,150,150,6,37,2,2183,2183,1221,39,0,268,0,429,226,0,"Block Group 2, Census Tract 1132.13, Los Angeles County, California",CA,null,null,113213
15000US060371132311,150,150,6,37,1,1558,1558,1210,8,0,182,0,150,8,0,"Block Group 1, Census Tract 1132.31, Los Angeles County, California",CA,null,null,113231
15000US060371132312,150,150,6,37,2,613,613,370,4,0,169,0,22,48,0,"Block Group 2, Census Tract 1132.31, Los Angeles County, California",CA,null,null,113231
15000US060371132321,150,150,6,37,1,2140,2140,1723,12,9,287,0,81,28,0,"Block Group 1, Census Tract 1132.32, Los Angeles County, California",CA,null,null,113232
15000US060371132322,150,150,6,37,2,1992,1992,1317,14,53,237,0,71,300,0,"Block Group 2, Census Tract 1132.32, Los Angeles County, California",CA,null,null,113232
15000US060371132331,150,150,6,37,1,1486,1486,377,3,0,50,0,1056,0,0,"Block Group 1, Census Tract 1132.33, Los Angeles County, California",CA,null,null,113233
15000US060371132332,150,150,6,37,2,2262,2262,740,19,43,257,65,1067,71,0,"Block Group 2, Census Tract 1132.33, Los Angeles County, California",CA,null,null,113233
15000US060371132333,150,150,6,37,3,3147,3147,1428,28,0,457,0,1148,86,0,"Block Group 3, Census Tract 1132.33, Los Angeles County, California",CA,null,null,113233
15000US060371132341,150,150,6,37,1,713,713,520,10,0,65,0,104,14,0,"Block Group 1, Census Tract 1132.34, Los Angeles County, California",CA,null,null,113234
15000US060371132342,150,150,6,37,2,4029,4029,1098,173,9,849,0,1900,0,0,"Block Group 2, Census Tract 1132.34, Los Angeles County, California",CA,null,null,113234
15000US060371132351,150,150,6,37,1,1637,1637,1438,67,19,41,0,7,65,0,"Block Group 1, Census Tract 1132.35, Los Angeles County, California",CA,null,null,113235
15000US060371132371,150,150,6,37,1,2738,2738,1932,66,0,363,0,60,317,0,"Block Group 1, Census Tract 1132.37, Los Angeles County, California",CA,null,null,113237
15000US060371132372,150,150,6,37,2,1109,1109,535,159,0,302,0,13,100,0,"Block Group 2, Census Tract 1132.37, Los Angeles County, California",CA,null,null,113237
15000US060371133011,150,150,6,37,1,616,616,589,0,0,23,0,0,4,0,"Block Group 1, Census Tract 1133.01, Los Angeles County, California",CA,null,null,113301
15000US060371133012,150,150,6,37,2,1697,1697,1018,135,0,314,1,152,77,0,"Block Group 2, Census Tract 1133.01, Los Angeles County, California",CA,null,null,113301
15000US060371133031,150,150,6,37,1,2528,2528,1893,45,61,316,0,47,166,0,"Block Group 1, Census Tract 1133.03, Los Angeles County, California",CA,null,null,113303
15000US060371133032,150,150,6,37,2,1771,1771,1075,36,0,142,0,281,237,0,"Block Group 2, Census Tract 1133.03, Los Angeles County, California",CA,null,null,113303
15000US060371133211,150,150,6,37,1,4581,4581,1724,290,0,1139,0,1327,101,0,"Block Group 1, Census Tract 1133.21, Los Angeles County, California",CA,null,null,113321
15000US060371133212,150,150,6,37,2,1287,1287,869,43,0,222,0,65,88,0,"Block Group 2, Census Tract 1133.21, Los Angeles County, California",CA,null,null,113321
15000US060371133221,150,150,6,37,1,2139,2139,1472,25,0,339,0,225,78,0,"Block Group 1, Census Tract 1133.22, Los Angeles County, California",CA,null,null,113322
15000US060371133222,150,150,6,37,2,2013,2013,1233,131,5,406,0,74,164,0,"Block Group 2, Census Tract 1133.22, Los Angeles County, California",CA,null,null,113322
15000US060371134011,150,150,6,37,1,1736,1736,1142,63,0,306,0,178,47,0,"Block Group 1, Census Tract 1134.01, Los Angeles County, California",CA,null,null,113401
15000US060371134012,150,150,6,37,2,1754,1754,1028,69,10,46,40,505,56,0,"Block Group 2, Census Tract 1134.01, Los Angeles County, California",CA,null,null,113401
15000US060371134013,150,150,6,37,3,1775,1775,1000,76,0,303,0,304,92,0,"Block Group 3, Census Tract 1134.01, Los Angeles County, California",CA,null,null,113401
15000US060371134211,150,150,6,37,1,1736,1736,432,144,0,336,0,749,75,0,"Block Group 1, Census Tract 1134.21, Los Angeles County, California",CA,null,null,113421
15000US060371134212,150,150,6,37,2,2319,2319,1098,94,12,171,0,896,48,0,"Block Group 2, Census Tract 1134.21, Los Angeles County, California",CA,null,null,113421
15000US060371134213,150,150,6,37,3,2516,2516,796,181,0,564,0,886,89,0,"Block Group 3, Census Tract 1134.21, Los Angeles County, California",CA,null,null,113421
15000US060371134221,150,150,6,37,1,1517,1517,729,89,0,653,0,25,21,0,"Block Group 1, Census Tract 1134.22, Los Angeles County, California",CA,null,null,113422
15000US060371134222,150,150,6,37,2,2636,2636,872,121,0,196,0,1378,69,0,"Block Group 2, Census Tract 1134.22, Los Angeles County, California",CA,null,null,113422
15000US060371134223,150,150,6,37,3,1302,1302,772,238,0,0,0,236,56,0,"Block Group 3, Census Tract 1134.22, Los Angeles County, California",CA,null,null,113422
15000US060371134224,150,150,6,37,4,1116,1116,760,97,0,127,0,14,118,0,"Block Group 4, Census Tract 1134.22, Los Angeles County, California",CA,null,null,113422
15000US060371151011,150,150,6,37,1,1543,1543,1186,60,0,174,0,110,13,0,"Block Group 1, Census Tract 1151.01, Los Angeles County, California",CA,null,null,115101
15000US060371151012,150,150,6,37,2,2104,2104,1568,0,0,356,0,54,126,0,"Block Group 2, Census Tract 1151.01, Los Angeles County, California",CA,null,null,115101
15000US060371151013,150,150,6,37,3,1605,1605,1290,150,0,157,0,0,8,0,"Block Group 3, Census Tract 1151.01, Los Angeles County, California",CA,null,null,115101
15000US060371151031,150,150,6,37,1,2294,2294,919,349,0,469,0,430,127,0,"Block Group 1, Census Tract 1151.03, Los Angeles County, California",CA,null,null,115103
15000US060371151041,150,150,6,37,1,592,592,534,16,0,26,0,16,0,0,"Block Group 1, Census Tract 1151.04, Los Angeles County, California",CA,null,null,115104
15000US060371151042,150,150,6,37,2,3140,3140,1365,380,0,865,0,474,56,0,"Block Group 2, Census Tract 1151.04, Los Angeles County, California",CA,null,null,115104
15000US060371152011,150,150,6,37,1,3390,3390,1759,473,0,397,0,711,50,0,"Block Group 1, Census Tract 1152.01, Los Angeles County, California",CA,null,null,115201
15000US060371152012,150,150,6,37,2,1881,1881,1024,113,0,471,0,184,89,0,"Block Group 2, Census Tract 1152.01, Los Angeles County, California",CA,null,null,115201
15000US060371152013,150,150,6,37,3,1752,1752,797,46,0,395,0,396,118,0,"Block Group 3, Census Tract 1152.01, Los Angeles County, California",CA,null,null,115201
15000US060371152021,150,150,6,37,1,1502,1502,696,113,0,457,0,203,33,0,"Block Group 1, Census Tract 1152.02, Los Angeles County, California",CA,null,null,115202
15000US060371152022,150,150,6,37,2,2324,2324,1512,157,0,313,0,315,27,0,"Block Group 2, Census Tract 1152.02, Los Angeles County, California",CA,null,null,115202
15000US060371152023,150,150,6,37,3,1143,1143,801,109,0,152,0,51,30,0,"Block Group 3, Census Tract 1152.02, Los Angeles County, California",CA,null,null,115202
15000US060371153011,150,150,6,37,1,1050,1050,644,0,0,230,0,148,28,0,"Block Group 1, Census Tract 1153.01, Los Angeles County, California",CA,null,null,115301
15000US060371153012,150,150,6,37,2,2864,2864,1638,132,12,507,0,384,191,0,"Block Group 2, Census Tract 1153.01, Los Angeles County, California",CA,null,null,115301
15000US060371153021,150,150,6,37,1,4007,4007,1293,156,21,267,0,2218,52,0,"Block Group 1, Census Tract 1153.02, Los Angeles County, California",CA,null,null,115302
15000US060371154011,150,150,6,37,1,2846,2846,1626,236,0,348,0,512,124,0,"Block Group 1, Census Tract 1154.01, Los Angeles County, California",CA,null,null,115401
15000US060371154012,150,150,6,37,2,3118,3118,1471,221,0,277,0,997,152,0,"Block Group 2, Census Tract 1154.01, Los Angeles County, California",CA,null,null,115401
15000US060371154031,150,150,6,37,1,3536,3536,1878,209,0,469,0,727,253,0,"Block Group 1, Census Tract 1154.03, Los Angeles County, California",CA,null,null,115403
15000US060371154041,150,150,6,37,1,1688,1688,937,27,17,170,0,493,44,0,"Block Group 1, Census Tract 1154.04, Los Angeles County, California",CA,null,null,115404
15000US060371154042,150,150,6,37,2,1201,1201,737,77,0,59,0,296,32,0,"Block Group 2, Census Tract 1154.04, Los Angeles County, California",CA,null,null,115404
15000US060371171011,150,150,6,37,1,1870,1870,559,51,0,857,0,242,161,0,"Block Group 1, Census Tract 1171.01, Los Angeles County, California",CA,null,null,117101
15000US060371171012,150,150,6,37,2,3254,3254,1665,48,0,766,0,687,88,0,"Block Group 2, Census Tract 1171.01, Los Angeles County, California",CA,null,null,117101
15000US060371171021,150,150,6,37,1,1145,1145,542,4,0,291,0,264,44,0,"Block Group 1, Census Tract 1171.02, Los Angeles County, California",CA,null,null,117102
15000US060371171022,150,150,6,37,2,1542,1542,897,19,0,48,0,556,22,0,"Block Group 2, Census Tract 1171.02, Los Angeles County, California",CA,null,null,117102
15000US060371172011,150,150,6,37,1,3944,3944,2041,71,0,395,12,1320,105,0,"Block Group 1, Census Tract 1172.01, Los Angeles County, California",CA,null,null,117201
15000US060371172012,150,150,6,37,2,1108,1108,377,8,6,319,0,387,11,0,"Block Group 2, Census Tract 1172.01, Los Angeles County, California",CA,null,null,117201
15000US060371172021,150,150,6,37,1,1510,1510,752,54,0,516,0,184,4,0,"Block Group 1, Census Tract 1172.02, Los Angeles County, California",CA,null,null,117202
15000US060371172022,150,150,6,37,2,1004,1004,570,49,0,252,0,115,18,0,"Block Group 2, Census Tract 1172.02, Los Angeles County, California",CA,null,null,117202
15000US060371173011,150,150,6,37,1,1231,1231,951,0,0,127,0,103,50,0,"Block Group 1, Census Tract 1173.01, Los Angeles County, California",CA,null,null,117301
15000US060371173012,150,150,6,37,2,1339,1339,917,37,6,345,0,34,0,0,"Block Group 2, Census Tract 1173.01, Los Angeles County, California",CA,null,null,117301
15000US060371173013,150,150,6,37,3,1584,1584,657,213,0,437,0,115,162,0,"Block Group 3, Census Tract 1173.01, Los Angeles County, California",CA,null,null,117301
15000US060371173021,150,150,6,37,1,972,972,681,36,0,246,0,9,0,0,"Block Group 1, Census Tract 1173.02, Los Angeles County, California",CA,null,null,117302
15000US060371173022,150,150,6,37,2,1046,1046,924,11,10,55,0,28,18,0,"Block Group 2, Census Tract 1173.02, Los Angeles County, California",CA,null,null,117302
