GEOID,SUMLEVEL,ST,COUNTY,BLKGRP,Total,Male,MaleUnder5Yrs,Male5to9Yrs,Male10to14Yrs,Male15to17Yrs,Male18to19Yrs,Male20Yrs,Male21Yrs,Male22to24Yrs,Male25to29Yrs,Male30to34Yrs,Male35to39Yrs,Male40to44Yrs,Male45to49Yrs,Male50to54Yrs,Male55to59Yrs,Male60to61Yrs,Male62to64Yrs,Male65to66Yrs,Male67to69Yrs,Male70to74Yrs,Male75to79Yrs,Male80to84Yrs,Male85YrsOrOver,Female,FemaleUnder5Yrs,Female5to9Yrs,Female10to14Yrs,Female15to17Yrs,Female18to19Yrs,Female20Yrs,Female21Yrs,Female22to24Yrs,Female25to29Yrs,Female30to34Yrs,Female35to39Yrs,Female40to44Yrs,Female45to49Yrs,Female50to54Yrs,Female55to59Yrs,Female60to61Yrs,Female62to64Yrs,Female65to66Yrs,Female67to69Yrs,Female70to74Yrs,Female75to79Yrs,Female80to84Yrs,Female85YrsOrOver,COMPONENT,TRACT
15000US060372411102,150,6,37,2,987,433,64,43,20,57,25,43,0,8,35,7,17,49,22,23,0,9,0,0,0,0,11,0,0,554,47,30,89,18,40,0,15,10,32,62,19,47,58,7,4,25,0,17,10,0,24,0,0,0,241110
15000US060372411201,150,6,37,1,1277,625,47,154,87,34,37,0,18,24,33,47,73,25,0,7,11,0,0,0,0,28,0,0,0,652,58,8,100,82,14,0,0,0,130,45,51,20,61,11,8,12,0,0,8,19,25,0,0,0,241120
15000US060372411202,150,6,37,2,1994,964,141,88,87,68,83,8,14,59,81,68,54,32,8,22,23,32,26,50,0,6,14,0,0,1030,176,82,104,92,26,0,36,67,85,54,44,100,17,16,46,20,19,0,8,4,21,7,6,0,241120
15000US060372411203,150,6,37,3,611,241,29,11,15,37,15,0,15,0,0,0,0,29,15,0,31,17,8,11,0,0,8,0,0,370,22,15,18,30,19,33,15,27,19,35,31,24,0,45,30,0,0,0,7,0,0,0,0,0,241120
15000US060372411204,150,6,37,4,1031,418,35,27,55,41,7,0,18,14,68,16,0,19,50,37,16,0,0,0,0,15,0,0,0,613,58,49,31,40,28,33,29,13,48,22,53,49,37,21,0,0,69,0,0,21,0,0,12,0,241120
15000US060372412011,150,6,37,1,979,507,83,10,53,33,15,0,0,84,41,7,15,65,20,41,6,6,7,0,17,0,0,0,4,472,29,24,0,18,8,28,10,76,37,0,32,27,72,26,13,16,0,10,11,13,17,5,0,0,241201
15000US060372412012,150,6,37,2,716,335,57,0,0,0,7,0,0,10,44,17,59,0,39,6,8,19,0,0,5,18,16,8,22,381,20,37,0,12,0,0,0,5,92,5,24,34,33,34,10,4,5,12,0,0,13,31,10,0,241201
15000US060372412013,150,6,37,3,919,465,26,48,58,55,0,21,0,0,10,58,47,0,49,14,26,0,21,0,23,0,0,9,0,454,47,16,26,84,0,16,28,23,27,41,24,35,27,22,22,0,13,0,0,0,0,3,0,0,241201
15000US060372412021,150,6,37,1,744,343,54,37,10,12,24,0,13,0,41,0,21,41,6,12,0,8,25,0,0,21,18,0,0,401,10,9,37,62,0,0,0,23,0,37,9,18,62,12,8,0,26,10,51,0,27,0,0,0,241202
15000US060372412022,150,6,37,2,1265,649,119,70,28,1,0,1,0,24,0,0,79,0,51,100,74,0,0,43,5,0,54,0,0,616,75,31,66,46,0,6,49,13,26,0,77,8,34,27,21,0,0,55,11,0,21,17,33,0,241202
15000US060372412023,150,6,37,3,1243,653,69,55,26,34,0,36,45,82,16,37,36,80,0,48,10,24,30,0,0,0,25,0,0,590,23,46,36,22,73,0,7,44,48,26,53,49,11,63,7,0,18,10,10,0,24,20,0,0,241202
15000US060372412024,150,6,37,4,983,440,36,49,40,5,10,0,46,25,61,0,22,37,0,17,44,0,38,0,0,0,0,10,0,543,64,17,30,53,0,31,37,48,33,14,19,54,42,30,51,0,0,0,10,10,0,0,0,0,241202
15000US060372412025,150,6,37,5,759,305,15,17,0,44,77,0,18,0,5,14,13,16,0,22,8,0,9,12,16,0,19,0,0,454,59,30,0,58,11,0,32,0,12,16,34,50,18,28,37,0,15,11,7,18,0,9,9,0,241202
15000US060372413001,150,6,37,1,1154,465,36,67,56,35,10,0,0,17,18,21,42,0,35,9,39,6,12,9,22,6,5,0,20,689,70,102,63,16,24,0,13,7,28,12,102,35,39,35,45,5,13,6,37,23,4,10,0,0,241300
15000US060372413002,150,6,37,2,977,444,19,19,6,33,17,12,0,17,80,21,45,13,8,36,33,15,18,0,14,14,19,5,0,533,37,41,39,4,20,0,8,37,78,30,21,66,37,39,6,0,12,4,17,21,7,9,0,0,241300
15000US060372414001,150,6,37,1,1407,599,95,90,17,0,7,11,11,54,52,21,89,35,11,38,13,23,11,0,13,8,0,0,0,808,78,90,134,49,21,27,28,33,43,71,23,83,33,0,15,19,13,0,7,14,27,0,0,0,241400
15000US060372414002,150,6,37,2,1956,930,93,99,49,36,34,0,19,93,70,84,28,90,39,98,52,11,0,0,6,20,9,0,0,1026,74,115,74,92,17,32,11,17,66,134,115,91,32,26,26,0,37,20,13,7,0,12,15,0,241400
15000US060372420001,150,6,37,1,1207,553,54,22,42,46,0,0,0,23,36,27,43,30,57,80,28,0,18,0,20,14,0,0,13,654,62,58,41,50,45,13,12,14,53,18,45,64,33,55,5,4,26,0,24,6,22,0,4,0,242000
15000US060372420002,150,6,37,2,1827,745,29,89,97,50,33,0,0,95,35,55,71,84,0,37,11,3,35,10,0,0,0,0,11,1082,119,151,72,95,52,38,9,21,14,77,121,67,19,55,52,36,36,10,0,0,0,37,1,0,242000
15000US060372420003,150,6,37,3,679,316,20,40,25,0,0,19,18,11,48,0,32,0,37,8,13,0,8,0,31,0,6,0,0,363,25,11,42,35,0,0,17,41,9,19,44,13,31,4,23,13,0,0,10,20,0,0,6,0,242000
15000US060372421001,150,6,37,1,2714,1127,173,178,186,48,71,60,15,91,59,36,45,36,109,3,0,8,5,0,0,4,0,0,0,1587,168,194,226,134,28,53,13,88,107,99,88,79,63,68,24,30,29,19,9,0,68,0,0,0,242100
15000US060372422001,150,6,37,1,1648,742,66,70,79,41,40,0,22,59,34,55,29,55,54,66,51,0,0,0,12,9,0,0,0,906,32,53,152,123,53,13,0,67,95,61,110,21,24,88,14,0,0,0,0,0,0,0,0,0,242200
15000US060372422002,150,6,37,2,954,531,72,43,72,20,8,26,31,27,24,43,29,73,0,20,0,0,0,23,8,12,0,0,0,423,40,40,40,31,0,16,19,16,0,41,20,46,20,47,30,0,0,0,9,0,8,0,0,0,242200
15000US060372422003,150,6,37,3,2060,923,96,142,116,42,24,26,0,29,68,69,50,36,20,73,47,7,0,0,0,36,19,9,14,1137,71,130,98,43,37,24,21,66,77,77,125,74,55,40,93,0,9,8,20,9,21,16,23,0,242200
15000US060372422004,150,6,37,4,1533,840,52,52,88,45,44,43,0,97,21,36,48,61,57,56,0,0,45,29,21,45,0,0,0,693,61,51,72,48,18,36,0,12,38,65,46,33,39,27,69,0,11,25,0,31,0,0,11,0,242200
15000US060372423001,150,6,37,1,3016,1630,126,334,248,82,9,31,25,44,144,211,80,178,7,45,10,0,45,11,0,0,0,0,0,1386,129,74,147,161,32,37,36,95,79,168,67,121,78,66,44,5,10,0,0,18,19,0,0,0,242300
15000US060372423002,150,6,37,2,667,347,57,22,82,45,0,0,0,15,0,0,51,23,32,19,0,1,0,0,0,0,0,0,0,320,37,22,0,37,49,13,0,29,15,50,0,18,30,20,0,0,0,0,0,0,0,0,0,0,242300
15000US060372423003,150,6,37,3,1342,631,16,69,120,29,12,0,13,19,28,32,24,41,86,52,81,0,0,0,9,0,0,0,0,711,1,122,126,51,15,0,0,55,82,19,30,85,29,30,13,9,0,17,0,11,16,0,0,0,242300
15000US060372426001,150,6,37,1,895,409,104,49,57,17,10,24,18,14,8,33,24,7,0,26,12,0,0,0,0,0,6,0,0,486,30,75,32,12,14,0,13,39,55,28,55,39,36,0,37,0,0,0,11,0,0,0,10,0,242600
15000US060372426002,150,6,37,2,2254,913,122,193,163,47,89,13,8,11,45,108,32,39,24,10,9,0,0,0,0,0,0,0,0,1341,260,222,63,29,73,0,50,89,171,71,55,61,78,34,11,0,0,42,0,14,0,0,18,0,242600
15000US060372426003,150,6,37,3,1478,595,114,15,142,41,41,0,0,46,28,29,0,32,60,11,0,9,19,0,0,8,0,0,0,883,54,179,72,82,7,0,37,62,111,41,40,9,50,40,60,0,0,0,0,39,0,0,0,0,242600
15000US060372427001,150,6,37,1,869,434,0,35,65,31,53,0,0,10,37,11,11,15,56,52,0,8,50,0,0,0,0,0,0,435,21,53,16,39,24,10,36,18,18,22,15,56,9,16,47,18,0,10,0,7,0,0,0,0,242700
15000US060372427002,150,6,37,2,1156,516,56,66,17,62,17,0,0,0,103,0,36,13,83,54,0,0,0,0,0,9,0,0,0,640,76,99,144,17,0,19,0,0,44,56,12,59,44,25,0,0,8,11,0,26,0,0,0,0,242700
15000US060372427003,150,6,37,3,1173,609,29,20,69,88,0,0,12,57,84,15,21,77,47,54,17,0,0,19,0,0,0,0,0,564,21,52,83,49,31,0,60,40,32,34,0,94,17,33,0,0,0,0,5,0,0,0,13,0,242700
15000US060372427004,150,6,37,4,925,378,15,71,35,22,23,20,11,0,10,13,0,11,58,22,51,0,0,0,16,0,0,0,0,547,58,110,48,52,18,0,0,55,28,7,19,18,36,33,31,0,0,19,0,0,0,0,15,0,242700
15000US060372427005,150,6,37,5,539,247,40,34,12,21,0,0,0,0,0,21,0,36,0,0,16,0,0,43,0,0,0,10,14,292,0,16,32,36,9,5,0,17,0,40,13,41,8,0,21,0,0,13,0,20,9,4,8,0,242700
15000US060372430001,150,6,37,1,1113,519,36,0,18,10,33,0,0,56,64,13,27,71,46,49,28,0,11,7,0,23,9,0,18,594,30,26,65,113,0,26,30,26,36,0,0,29,73,81,17,0,0,0,9,7,17,0,9,0,243000
15000US060372430002,150,6,37,2,1436,702,103,108,103,34,23,20,0,10,39,35,61,17,46,47,8,20,0,0,8,0,20,0,0,734,49,92,77,52,46,0,0,29,45,86,112,17,0,48,28,8,18,0,0,0,20,7,0,0,243000
15000US060372430003,150,6,37,3,1461,658,105,47,61,66,39,10,0,56,20,28,45,53,13,31,34,22,10,9,9,0,0,0,0,803,133,10,92,82,85,21,48,23,51,12,48,8,73,39,41,0,9,0,21,0,0,7,0,0,243000
15000US060372430004,150,6,37,4,1820,788,82,33,176,79,10,20,11,9,98,25,61,63,16,10,47,0,19,0,17,0,6,0,6,1032,91,77,126,44,105,9,21,62,151,40,101,35,45,36,27,16,0,0,15,18,13,0,0,0,243000
15000US060372431001,150,6,37,1,2835,1406,115,126,138,64,50,43,0,92,130,112,120,82,58,29,116,38,16,32,21,9,11,0,4,1429,149,135,199,90,28,17,55,65,68,159,78,52,130,35,40,30,15,0,0,62,8,5,9,0,243100
15000US060372431002,150,6,37,2,2185,1058,138,205,97,77,8,29,16,59,55,83,97,30,57,25,22,15,31,14,0,0,0,0,0,1127,92,77,135,99,102,0,57,68,51,111,59,120,0,16,54,34,0,0,0,10,0,13,29,0,243100
15000US060372431003,150,6,37,3,1511,912,105,88,149,24,54,29,39,20,81,44,29,77,73,52,6,0,12,0,14,0,0,0,16,599,45,52,63,0,6,19,7,46,36,22,13,61,63,38,23,44,33,9,19,0,0,0,0,0,243100
15000US060372611011,150,6,37,1,1972,1060,132,91,15,8,21,8,0,54,13,22,84,131,136,67,73,32,40,27,19,40,31,0,16,912,44,62,21,32,29,0,0,0,37,41,117,63,116,28,33,84,15,17,8,39,8,92,26,0,261101
15000US060372611012,150,6,37,2,1867,951,68,50,20,9,0,30,34,20,78,0,29,66,92,65,95,35,30,16,21,67,57,34,35,916,107,153,41,0,0,0,0,0,0,34,43,86,83,76,75,35,44,0,35,65,9,23,7,0,261101
15000US060372611021,150,6,37,1,724,351,70,34,11,0,0,0,0,0,0,18,0,0,32,60,36,0,9,0,17,17,20,18,9,373,24,24,10,36,0,0,9,9,0,8,0,33,68,29,19,0,0,9,0,29,25,8,33,0,261102
15000US060372611022,150,6,37,2,3559,1622,196,65,75,27,29,13,0,26,75,52,82,143,110,94,81,46,87,157,73,67,61,24,39,1937,193,82,146,63,37,0,0,66,69,92,164,122,120,76,133,103,130,29,96,109,34,39,34,0,261102
15000US060372612001,150,6,37,1,2657,1110,22,32,39,19,9,35,0,91,54,40,117,56,123,70,68,31,24,23,29,92,38,92,6,1547,53,133,72,83,50,0,14,45,34,19,124,36,125,163,93,0,60,133,48,43,81,109,29,0,261200
15000US060372612002,150,6,37,2,1323,607,63,19,41,0,9,0,0,0,0,33,23,35,51,79,35,18,44,23,15,66,22,0,31,716,0,67,71,30,6,0,8,8,0,101,53,72,47,52,53,0,51,30,27,12,2,10,16,0,261200
15000US060372621001,150,6,37,1,743,429,26,0,73,72,0,0,0,0,9,0,28,31,78,0,21,0,0,0,42,22,0,27,0,314,10,40,0,9,0,0,0,14,19,0,20,40,65,18,10,24,28,0,0,17,0,0,0,0,262100
15000US060372621002,150,6,37,2,577,300,0,9,9,0,12,27,0,0,25,13,0,0,0,8,0,0,9,48,10,40,70,10,10,277,0,54,9,0,26,0,0,0,0,9,0,0,17,10,10,0,69,20,7,24,12,10,0,0,262100
15000US060372621003,150,6,37,3,1839,887,43,33,63,35,11,8,0,27,55,7,19,69,18,96,75,31,9,49,48,58,60,36,37,952,8,52,97,0,0,45,11,35,18,50,15,16,128,101,44,18,68,32,38,69,46,40,21,0,262100
15000US060372622001,150,6,37,1,3478,1630,58,110,126,47,55,50,38,14,43,76,63,76,101,249,130,27,54,12,49,91,57,55,49,1848,121,165,67,16,93,14,15,59,27,61,92,126,110,137,226,58,88,41,88,89,54,46,55,0,262200
15000US060372622002,150,6,37,2,1072,633,29,28,12,0,0,0,0,0,47,30,58,47,43,71,86,0,12,0,12,41,25,48,44,439,0,29,48,0,0,0,0,0,18,10,71,8,9,50,36,0,18,6,12,33,45,10,36,0,262200
15000US060372623011,150,6,37,1,2940,1159,95,136,54,9,0,0,20,43,0,26,76,100,40,70,80,51,67,14,84,78,55,30,31,1781,88,47,97,4,286,72,76,56,77,63,57,69,39,129,80,21,65,26,82,72,51,143,81,0,262301
15000US060372623021,150,6,37,1,1261,540,0,15,37,30,0,12,0,0,12,57,38,50,32,10,82,45,26,0,41,29,9,15,0,721,10,57,25,9,13,44,18,0,37,38,26,48,26,101,35,24,56,24,15,42,24,37,12,0,262302
15000US060372623022,150,6,37,2,1699,911,152,113,82,55,0,6,16,20,15,13,95,47,26,68,22,20,8,11,55,10,47,0,30,788,52,35,97,0,0,0,9,26,25,14,92,71,51,75,36,18,17,81,27,26,0,14,22,0,262302
15000US060372623031,150,6,37,1,1448,766,9,62,71,64,0,0,0,11,32,6,8,64,48,73,90,20,23,32,10,30,19,53,41,682,36,37,28,14,7,0,13,40,0,6,20,80,77,79,48,7,18,21,42,31,19,34,25,0,262303
15000US060372623032,150,6,37,2,725,387,10,22,68,9,0,14,0,15,0,10,20,39,0,0,37,0,9,31,0,12,22,48,21,338,11,11,37,9,0,0,0,0,11,0,20,18,30,11,39,0,32,18,0,23,47,12,9,0,262303
15000US060372623033,150,6,37,3,919,355,0,20,0,10,33,0,0,0,0,0,10,19,47,80,28,11,0,25,6,10,22,12,22,564,41,29,13,73,23,10,0,13,13,0,47,9,22,81,43,0,46,13,10,11,22,26,19,0,262303
15000US060372624001,150,6,37,1,1250,679,19,25,41,110,21,0,0,50,0,0,31,18,50,41,87,15,8,8,8,47,0,39,61,571,12,90,38,16,0,14,0,0,0,8,41,52,8,61,33,15,69,21,0,16,7,31,39,0,262400
15000US060372624002,150,6,37,2,1975,1035,33,55,73,15,60,0,0,12,31,6,32,45,73,46,171,30,54,10,73,104,16,52,44,940,76,107,37,14,0,0,0,16,18,6,31,83,44,112,105,21,51,33,57,39,53,18,19,0,262400
15000US060372625011,150,6,37,1,1279,617,53,75,83,15,25,0,0,11,15,13,26,52,92,14,49,20,10,0,0,7,0,26,31,662,57,90,40,27,0,11,0,9,0,23,43,77,116,25,43,8,0,14,0,41,0,9,29,0,262501
15000US060372625012,150,6,37,2,738,364,16,27,45,17,11,0,0,7,0,7,43,35,11,27,17,5,28,30,8,30,0,0,0,374,38,0,29,24,0,0,0,14,0,16,35,0,32,14,75,14,29,12,6,10,9,17,0,0,262501
15000US060372625013,150,6,37,3,1455,660,37,36,74,31,9,21,0,24,8,0,10,43,35,88,63,0,12,7,6,17,26,56,57,795,22,31,37,26,0,0,0,62,11,40,76,30,79,42,46,67,27,23,32,16,78,32,18,0,262501
15000US060372626011,150,6,37,1,3890,1991,76,186,249,154,28,5,4,33,47,36,36,141,203,118,123,111,97,63,62,63,113,31,12,1899,135,75,149,50,38,10,25,31,0,75,51,143,160,152,255,118,65,56,65,89,61,73,23,0,262601
15000US060372626041,150,6,37,1,520,279,50,29,0,0,0,0,0,0,14,0,12,23,0,32,0,0,12,15,15,20,22,0,35,241,57,36,5,0,0,0,0,0,0,0,12,38,17,0,23,0,16,0,0,37,0,0,0,0,262604
15000US060372626042,150,6,37,2,1652,799,45,0,91,47,0,0,31,0,64,28,46,39,26,17,69,82,71,42,26,39,0,36,0,853,11,13,39,84,0,20,0,33,15,37,46,9,91,57,57,26,93,39,113,6,0,12,52,0,262604
15000US060372626043,150,6,37,3,1175,561,56,11,23,12,0,0,0,0,0,0,29,0,51,27,71,0,46,33,21,34,86,18,43,614,0,27,35,56,13,0,0,0,16,12,0,26,36,42,101,0,12,63,61,0,17,46,51,0,262604
15000US060372626044,150,6,37,4,2589,1163,14,66,59,47,33,13,0,19,0,46,57,64,137,144,76,24,0,20,130,59,97,21,37,1426,58,47,118,27,23,16,0,29,0,32,84,163,103,107,141,51,101,30,86,59,83,13,55,0,262604
15000US060372627041,150,6,37,1,3373,1462,48,148,93,51,37,0,0,2,80,42,140,165,147,101,90,62,15,38,23,57,17,97,9,1911,103,164,148,98,13,8,9,25,82,108,60,178,178,76,227,23,79,46,71,56,25,84,50,0,262704
15000US060372627061,150,6,37,1,1767,748,5,75,64,45,0,0,13,13,28,51,17,43,32,93,59,40,0,28,10,50,29,34,19,1019,76,117,76,93,0,0,0,10,28,21,41,107,83,97,63,0,33,16,28,43,58,10,19,0,262706
15000US060372627062,150,6,37,2,1095,559,29,69,85,32,6,6,0,0,0,6,22,27,55,61,59,22,0,0,18,16,10,6,30,536,42,42,29,9,0,0,0,10,0,41,0,85,7,65,73,5,22,9,10,16,10,32,29,0,262706
15000US060372627063,150,6,37,3,581,275,5,24,22,18,0,0,10,19,0,5,0,0,25,22,20,12,11,0,29,44,9,0,0,306,0,25,9,11,6,0,0,12,23,5,0,23,21,16,63,0,21,0,33,10,9,19,0,0,262706
15000US060372628021,150,6,37,1,1400,697,0,105,31,26,0,0,0,19,0,10,11,98,38,68,54,23,28,25,42,60,9,32,18,703,12,38,7,25,14,0,0,0,0,0,55,54,163,42,74,15,26,7,23,63,31,38,16,0,262802
15000US060372628022,150,6,37,2,801,415,24,4,4,5,0,0,0,0,53,30,11,17,60,76,0,59,29,0,19,9,15,0,0,386,34,22,12,4,0,0,0,0,10,28,23,11,113,31,10,0,29,13,3,16,12,7,8,0,262802
15000US060372628023,150,6,37,3,1341,595,59,67,18,0,15,0,0,26,0,18,22,71,34,3,52,39,24,20,24,16,43,13,31,746,14,74,31,29,11,0,0,41,18,27,26,80,0,66,43,63,26,33,18,28,38,30,50,0,262802
15000US060372640001,150,6,37,1,448,186,0,7,6,8,6,0,0,0,17,0,0,36,7,7,18,9,33,13,0,11,0,8,0,262,29,8,0,0,0,0,0,14,0,26,0,0,7,14,27,9,33,12,0,19,26,28,10,0,264000
15000US060372640002,150,6,37,2,1168,590,28,59,28,22,0,0,0,0,0,24,42,80,36,23,12,21,28,10,9,82,7,49,30,578,37,13,38,0,9,0,19,24,11,19,30,38,38,71,36,22,13,28,58,8,21,19,26,0,264000
15000US060372640003,150,6,37,3,1633,860,0,74,73,63,31,0,0,54,114,19,18,16,49,103,79,0,23,50,33,19,0,15,27,773,28,21,67,44,9,0,0,9,13,26,26,70,72,57,128,35,24,53,26,25,8,24,8,0,264000
15000US060372641021,150,6,37,1,2974,1276,63,70,51,73,0,0,0,59,139,102,110,163,136,19,121,9,24,17,48,33,0,32,7,1698,26,71,96,21,0,16,0,93,350,99,158,130,136,66,101,17,89,6,38,60,9,80,36,0,264102
15000US060372641031,150,6,37,1,2178,1011,88,0,29,0,0,0,0,37,241,177,78,88,88,7,62,38,14,23,0,0,0,20,21,1167,8,0,15,56,0,0,0,25,197,238,101,87,70,75,76,7,30,30,24,48,70,10,0,0,264103
15000US060372643011,150,6,37,1,1225,550,0,0,12,0,0,0,0,12,107,120,61,49,0,42,39,28,19,0,12,0,0,0,49,675,0,40,19,0,92,0,0,12,108,122,118,55,0,26,0,13,15,37,18,0,0,0,0,0,264301
15000US060372643012,150,6,37,2,2039,964,59,0,0,0,0,0,0,105,273,136,85,18,45,0,60,0,35,55,0,57,20,16,0,1075,48,0,0,0,0,0,0,63,288,130,85,106,117,9,84,13,17,28,14,0,18,42,13,0,264301
15000US060372643013,150,6,37,3,1567,644,76,0,0,0,0,0,12,31,93,140,91,13,0,47,12,18,15,17,34,0,0,0,45,923,16,0,0,0,0,0,0,247,148,152,55,37,17,106,0,13,0,13,62,0,0,0,57,0,264301
15000US060372643021,150,6,37,1,1797,736,16,0,33,0,0,0,0,0,164,33,49,45,89,120,41,0,0,19,12,0,11,82,22,1061,30,0,0,0,0,0,0,75,178,101,91,98,84,35,56,84,22,0,37,48,22,82,18,0,264302
15000US060372643022,150,6,37,2,2161,721,27,0,0,0,0,0,0,71,181,139,65,10,26,15,87,25,13,0,12,24,0,26,0,1440,80,0,24,0,21,0,0,239,245,200,67,82,43,85,23,83,64,40,23,24,49,0,48,0,264302
15000US060372643023,150,6,37,3,1541,742,26,32,71,20,0,0,0,0,48,46,58,54,54,48,44,0,52,49,23,40,32,28,17,799,71,35,44,0,0,31,0,20,25,54,41,84,54,66,0,13,59,80,42,0,11,15,54,0,264302
15000US060372651001,150,6,37,1,1036,428,0,22,6,0,0,0,0,0,71,0,74,88,16,11,0,25,0,18,7,22,0,30,38,608,17,21,29,8,7,0,0,0,32,0,26,29,67,18,30,13,8,0,55,0,20,28,200,0,265100
15000US060372651002,150,6,37,2,1500,658,11,0,96,0,10,12,25,0,18,13,43,13,25,70,75,24,0,0,9,60,48,29,77,842,11,28,103,52,0,0,0,15,0,10,25,85,13,0,87,0,19,47,27,18,92,136,74,0,265100
15000US060372652011,150,6,37,1,2353,958,0,71,59,19,28,0,12,61,119,6,35,82,17,69,109,10,52,34,0,91,17,0,67,1395,11,55,41,4,230,94,76,63,51,38,65,26,25,64,111,70,57,34,52,81,9,42,96,0,265201
15000US060372652012,150,6,37,2,724,357,0,0,0,0,60,24,115,57,23,0,0,0,10,0,32,26,0,0,0,10,0,0,0,367,0,67,43,0,96,34,6,48,8,0,0,22,43,0,0,0,0,0,0,0,0,0,0,0,265201
15000US060372652021,150,6,37,1,401,126,0,0,0,0,0,0,16,25,11,21,0,0,11,0,12,0,0,12,0,4,4,0,10,275,0,0,0,0,0,0,84,46,20,0,11,0,0,8,5,11,0,9,0,0,0,12,69,0,265202
15000US060372652022,150,6,37,2,501,160,15,0,0,0,0,0,0,0,0,0,0,0,14,13,9,15,14,12,0,24,17,8,19,341,0,0,14,0,0,39,50,51,58,0,14,0,0,13,0,0,46,21,0,8,8,19,0,0,265202
15000US060372652023,150,6,37,3,680,447,0,0,5,27,12,47,118,45,96,11,0,8,35,10,27,0,0,0,0,0,0,0,6,233,18,0,5,0,0,0,31,28,35,27,4,33,0,0,26,0,9,0,0,12,0,0,5,0,265202
15000US060372652024,150,6,37,4,2227,1018,33,51,21,0,10,17,38,57,200,15,42,16,49,160,70,0,50,0,15,53,36,23,62,1209,32,42,0,0,21,12,26,16,162,90,94,37,156,194,25,65,57,31,12,59,7,71,0,0,265202
15000US060372653011,150,6,37,1,11298,4912,0,0,0,92,3356,642,426,183,164,23,5,11,0,10,0,0,0,0,0,0,0,0,0,6386,0,0,0,114,4759,948,227,208,125,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,265301
15000US060372653031,150,6,37,1,2242,1038,0,0,0,0,17,86,568,231,32,65,10,0,8,0,5,0,0,0,0,0,0,10,6,1204,36,0,0,0,68,386,244,303,90,33,0,0,0,32,6,0,0,0,0,0,0,0,6,0,265303
15000US060372653032,150,6,37,2,2684,1359,4,8,0,0,13,93,286,529,225,104,3,32,23,7,16,0,0,0,0,0,8,8,0,1325,0,4,4,0,121,230,330,352,108,22,22,0,43,39,16,6,0,0,21,0,0,7,0,0,265303
15000US060372653041,150,6,37,1,2484,1281,0,0,0,10,205,285,157,342,115,42,23,0,54,14,34,0,0,0,0,0,0,0,0,1203,0,0,0,25,178,307,257,289,90,9,17,22,0,0,0,0,9,0,0,0,0,0,0,0,265304
15000US060372653042,150,6,37,2,1128,643,0,0,0,0,55,84,136,278,49,0,0,0,0,34,7,0,0,0,0,0,0,0,0,485,0,11,0,0,0,69,216,96,21,12,10,0,10,23,17,0,0,0,0,0,0,0,0,0,265304
15000US060372653051,150,6,37,1,4644,2739,25,0,0,17,348,439,168,685,580,94,125,68,38,39,49,52,0,12,0,0,0,0,0,1905,34,0,13,13,116,342,480,473,170,120,9,57,33,13,0,0,5,0,0,14,0,2,11,0,265305
15000US060372654101,150,6,37,1,360,154,7,18,0,0,0,0,4,10,0,10,0,28,23,3,14,0,20,0,0,0,14,0,3,206,28,9,9,8,0,4,0,0,19,7,7,28,9,1,29,0,25,0,0,3,9,7,4,0,265410
15000US060372654102,150,6,37,2,1106,563,12,21,65,22,22,0,0,5,55,7,129,39,36,49,24,0,0,18,16,9,15,19,0,543,77,41,16,17,0,0,0,17,32,39,19,25,62,35,50,11,3,16,25,24,14,20,0,0,265410
15000US060372654201,150,6,37,1,707,346,8,21,37,7,11,0,30,11,0,10,13,37,38,8,31,20,10,2,0,9,10,0,33,361,20,29,31,15,8,0,0,0,16,0,13,25,33,40,24,0,2,12,3,6,10,49,25,0,265420
15000US060372654202,150,6,37,2,1126,445,30,59,10,13,0,0,0,8,14,27,45,35,34,17,52,14,0,0,44,13,15,8,7,681,17,15,13,3,4,82,97,25,48,22,36,109,26,5,29,56,30,13,15,0,10,9,17,0,265420
15000US060372655101,150,6,37,1,2838,1348,28,7,46,0,12,87,91,134,194,203,182,50,43,2,137,0,38,0,0,29,39,15,11,1490,0,0,31,90,34,84,170,268,182,81,247,36,72,22,52,0,28,0,15,57,10,11,0,0,265510
15000US060372655102,150,6,37,2,1033,294,0,0,0,0,0,0,28,39,41,79,0,46,10,11,15,0,0,0,0,0,0,12,13,739,0,0,0,0,25,34,56,27,241,116,47,52,11,0,58,15,14,17,0,13,0,13,0,0,265510
15000US060372655201,150,6,37,1,815,440,0,0,26,19,0,0,0,0,133,47,0,27,16,53,53,0,0,0,49,0,17,0,0,375,14,0,6,0,0,12,0,0,131,27,28,25,19,0,14,16,0,36,0,0,12,35,0,0,265520
15000US060372655202,150,6,37,2,578,247,13,14,9,8,11,0,0,0,12,34,33,56,16,0,21,0,0,0,0,20,0,0,0,331,22,0,0,0,0,0,0,11,29,59,22,58,22,14,15,14,0,0,20,17,28,0,0,0,265520
15000US060372655203,150,6,37,3,2981,1685,108,0,53,0,25,101,69,287,183,265,111,81,16,43,5,0,61,60,51,14,13,95,44,1296,18,35,0,0,17,0,0,87,319,109,95,80,74,16,33,17,152,64,50,67,0,0,63,0,265520
15000US060372656011,150,6,37,1,1004,418,63,0,26,0,0,14,0,0,15,44,51,37,0,36,15,22,0,7,0,27,12,0,49,586,23,39,0,0,0,22,0,29,27,107,15,51,12,45,33,20,80,8,10,10,21,9,25,0,265601
